IfcComplexPropertyTemplateTypeEnum,1011
IfcCompressorTypeEnum,799
IfcCondenserTypeEnum,800
IfcConnectionTypeEnum,801
IfcConstraintEnum,802
IfcConstructionEquipmentResourceTypeEnum,1012
IfcConstructionMaterialResourceTypeEnum,1013
IfcConstructionProductResourceTypeEnum,1014
IfcControllerTypeEnum,803
IfcCooledBeamTypeEnum,804
IfcCoolingTowerTypeEnum,805
IfcCostItemTypeEnum,1015
IfcCostScheduleTypeEnum,806
IfcCoveringTypeEnum,807
IfcCrewResourceTypeEnum,1016
IfcCurtainWallTypeEnum,809
IfcCurveInterpolationEnum,1017
IfcDamperTypeEnum,810
IfcDataOriginEnum,811
IfcDerivedUnitEnum,812
IfcDirectionSenseEnum,814
IfcDiscreteAccessoryTypeEnum,1018
IfcDistributionChamberElementTypeEnum,815
IfcDistributionPortTypeEnum,1019
IfcDistributionSystemEnum,1020
IfcDocumentConfidentialityEnum,816
IfcDocumentStatusEnum,817
IfcDoorPanelOperationEnum,818
IfcDoorPanelPositionEnum,819
IfcDoorStyleConstructionEnum,820
IfcDoorStyleOperationEnum,821
IfcDoorTypeEnum,1021
IfcDoorTypeOperationEnum,1022
IfcDuctFittingTypeEnum,822
IfcDuctSegmentTypeEnum,823
IfcDuctSilencerTypeEnum,824
IfcElectricApplianceTypeEnum,825
IfcElectricDistributionBoardTypeEnum,1023
IfcElectricFlowStorageDeviceTypeEnum,828
IfcElectricGeneratorTypeEnum,829
IfcElectricMotorTypeEnum,831
IfcElectricTimeControlTypeEnum,832
IfcElementAssemblyTypeEnum,833
IfcElementCompositionEnum,834
IfcEngineTypeEnum,1024
IfcEvaporativeCoolerTypeEnum,837
IfcEvaporatorTypeEnum,838
IfcEventTriggerTypeEnum,1025
IfcEventTypeEnum,1026
IfcExternalSpatialElementTypeEnum,1027
IfcFanTypeEnum,839
IfcFastenerTypeEnum,1028
IfcFilterTypeEnum,840
IfcFireSuppressionTerminalTypeEnum,841
IfcFlowDirectionEnum,842
IfcFlowInstrumentTypeEnum,843
IfcFlowMeterTypeEnum,844
IfcFootingTypeEnum,845
IfcFurnitureTypeEnum,1029
IfcGeographicElementTypeEnum,1030
IfcGeometricProjectionEnum,847
IfcGlobalOrLocalEnum,848
IfcGridTypeEnum,1031
IfcHeatExchangerTypeEnum,849
IfcHumidifierTypeEnum,850
IfcInterceptorTypeEnum,1032
IfcInternalOrExternalEnum,851
IfcInventoryTypeEnum,852
IfcJunctionBoxTypeEnum,853
IfcKnotType,1033
IfcLaborResourceTypeEnum,1034
IfcLampTypeEnum,854
IfcLayerSetDirectionEnum,855
IfcLightDistributionCurveEnum,856
IfcLightEmissionSourceEnum,857
IfcLightFixtureTypeEnum,858
IfcLoadGroupTypeEnum,859
IfcLogicalOperatorEnum,860
IfcMechanicalFastenerTypeEnum,1035
IfcMedicalDeviceTypeEnum,1036
IfcMemberTypeEnum,861
IfcMotorConnectionTypeEnum,862
IfcNullStyleEnum,863
IfcObjectTypeEnum,864
IfcObjectiveEnum,865
IfcOccupantTypeEnum,866
IfcOpeningElementTypeEnum,1037
IfcOutletTypeEnum,867
IfcPerformanceHistoryTypeEnum,1038
IfcPermeableCoveringOperationEnum,868
IfcPermitTypeEnum,1039
IfcPhysicalOrVirtualEnum,869
IfcPileConstructionEnum,870
IfcPileTypeEnum,871
IfcPipeFittingTypeEnum,872
IfcPipeSegmentTypeEnum,873
IfcPlateTypeEnum,874
IfcPreferredSurfaceCurveRepresentation,1320
IfcProcedureTypeEnum,875
IfcProfileTypeEnum,876
IfcProjectOrderTypeEnum,878
IfcProjectedOrTrueLengthEnum,879
IfcProjectionElementTypeEnum,1040
IfcPropertySetTemplateTypeEnum,1041
IfcProtectiveDeviceTrippingUnitTypeEnum,1042
IfcProtectiveDeviceTypeEnum,881
IfcPumpTypeEnum,882
IfcRailingTypeEnum,883
IfcRampFlightTypeEnum,884
IfcRampTypeEnum,885
IfcRecurrenceTypeEnum,1043
IfcReflectanceMethodEnum,886
IfcReinforcingBarRoleEnum,887
IfcReinforcingBarSurfaceEnum,888
IfcReinforcingBarTypeEnum,1044
IfcReinforcingMeshTypeEnum,1045
IfcRoleEnum,891
IfcRoofTypeEnum,892
IfcSIPrefix,893
IfcSIUnitName,894
IfcSanitaryTerminalTypeEnum,895
IfcSectionTypeEnum,896
IfcSensorTypeEnum,897
IfcSequenceEnum,898
IfcShadingDeviceTypeEnum,1046
IfcSimplePropertyTemplateTypeEnum,1047
IfcSlabTypeEnum,901
IfcSolarDeviceTypeEnum,1048
IfcSpaceHeaterTypeEnum,903
IfcSpaceTypeEnum,904
IfcSpatialZoneTypeEnum,1049
IfcStackTerminalTypeEnum,905
IfcStairFlightTypeEnum,906
IfcStairTypeEnum,907
IfcStateEnum,908
IfcStructuralCurveActivityTypeEnum,1050
IfcStructuralCurveMemberTypeEnum,1051
IfcStructuralSurfaceActivityTypeEnum,1052
IfcStructuralSurfaceMemberTypeEnum,1053
IfcSubContractResourceTypeEnum,1054
IfcSurfaceFeatureTypeEnum,1055
IfcSurfaceSide,911
IfcSwitchingDeviceTypeEnum,913
IfcSystemFurnitureElementTypeEnum,1056
IfcTankTypeEnum,914
IfcTaskDurationEnum,1057
IfcTaskTypeEnum,1058
IfcTendonAnchorTypeEnum,1059
IfcTendonTypeEnum,915
IfcTextPath,916
IfcTimeSeriesDataTypeEnum,919
IfcTransformerTypeEnum,921
IfcTransitionCode,922
IfcTransportElementTypeEnum,923
IfcTrimmingPreference,924
IfcTubeBundleTypeEnum,925
IfcUnitEnum,926
IfcUnitaryControlElementTypeEnum,1060
IfcUnitaryEquipmentTypeEnum,927
IfcValveTypeEnum,928
IfcVibrationIsolatorTypeEnum,929
IfcVoidingFeatureTypeEnum,1061
IfcWallTypeEnum,930
IfcWasteTerminalTypeEnum,931
IfcWindowPanelOperationEnum,932
IfcWindowPanelPositionEnum,933
IfcWindowStyleConstructionEnum,934
IfcWindowStyleOperationEnum,935
IfcWindowTypeEnum,1062
IfcWindowTypePartitioningEnum,1063
IfcWorkCalendarTypeEnum,1064
IfcWorkPlanTypeEnum,1065
IfcWorkScheduleTypeEnum,1066
IfcAlignmentTypeEnum,1329
IfcReferentTypeEnum,1344
IfcTransitionCurveType,1345
IfcActorSelect,937
IfcAppliedValueSelect,938
IfcAxis2Placement,939
IfcBendingParameterSelect,1067
IfcBooleanOperand,940
IfcClassificationReferenceSelect,1068
IfcClassificationSelect,1069
IfcColour,943
IfcColourOrFactor,944
IfcCoordinateReferenceSystemSelect,1070
IfcCsgSelect,946
IfcCurveFontOrScaledCurveFontSelect,947
IfcCurveOnSurface,1071
IfcCurveOrEdgeCurve,948
IfcCurveStyleFontSelect,949
IfcDefinitionSelect,1072
IfcDerivedMeasureValue,952
IfcDocumentSelect,953
IfcFillStyleSelect,956
IfcGeometricSetSelect,957
IfcGridPlacementDirectionSelect,1073
IfcHatchLineDistanceSelect,958
IfcLayeredItem,959
IfcLibrarySelect,960
IfcLightDistributionDataSourceSelect,961
IfcMaterialSelect,962
IfcMeasureValue,963
IfcMetricValueSelect,964
IfcModulusOfRotationalSubgradeReactionSelect,1074
IfcModulusOfSubgradeReactionSelect,1075
IfcModulusOfTranslationalSubgradeReactionSelect,1076
IfcObjectReferenceSelect,965
IfcPointOrVertexPoint,967
IfcPresentationStyleSelect,968
IfcProcessSelect,1077
IfcProductRepresentationSelect,1078
IfcProductSelect,1079
IfcPropertySetDefinitionSelect,1080
IfcResourceObjectSelect,1081
IfcResourceSelect,1082
IfcRotationalStiffnessSelect,1083
IfcSegmentIndexSelect,1084
IfcShell,969
IfcSimpleValue,970
IfcSizeSelect,971
IfcSolidOrShell,1085
IfcSpaceBoundarySelect,1086
IfcSpecularHighlightSelect,972
IfcStructuralActivityAssignmentSelect,973
IfcStyleAssignmentSelect,1087
IfcSurfaceOrFaceSurface,974
IfcSurfaceStyleElementSelect,975
IfcTextFontSelect,977
IfcTimeOrRatioSelect,1088
IfcTranslationalStiffnessSelect,1089
IfcTrimmingSelect,979
IfcUnit,980
IfcValue,981
IfcVectorOrDirection,982
IfcWarpingStiffnessSelect,1090
IfcActionRequest,516
IfcActor,250
IfcActorRole,595
IfcActuator,1091
IfcActuatorType,485
IfcAddress,554
IfcAdvancedBrep,1092
IfcAdvancedBrepWithVoids,1093
IfcAdvancedFace,1094
IfcAirTerminal,1095
IfcAirTerminalBox,1096
IfcAirTerminalBoxType,332
IfcAirTerminalType,271
IfcAirToAirHeatRecovery,1097
IfcAirToAirHeatRecoveryType,588
IfcAlarm,1098
IfcAlarmType,275
IfcAnnotation,634
IfcAnnotationFillArea,173
IfcApplication,627
IfcAppliedValue,79
IfcApproval,626
IfcApprovalRelationship,552
IfcArbitraryClosedProfileDef,115
IfcArbitraryOpenProfileDef,219
IfcArbitraryProfileDefWithVoids,116
IfcAsset,767
IfcAsymmetricIShapeProfileDef,672
IfcAudioVisualAppliance,1099
IfcAudioVisualApplianceType,1100
IfcAxis1Placement,280
IfcAxis2Placement2D,411
IfcAxis2Placement3D,448
IfcBSplineCurve,167
IfcBSplineCurveWithKnots,1101
IfcBSplineSurface,1102
IfcBSplineSurfaceWithKnots,1103
IfcBeam,171
IfcBeamStandardCase,1104
IfcBeamType,632
IfcBlobTexture,723
IfcBlock,702
IfcBoiler,1105
IfcBoilerType,142
IfcBooleanClippingResult,340
IfcBooleanResult,339
IfcBoundaryCondition,320
IfcBoundaryCurve,1106
IfcBoundaryEdgeCondition,319
IfcBoundaryFaceCondition,674
IfcBoundaryNodeCondition,394
IfcBoundaryNodeConditionWarping,395
IfcBoundedCurve,144
IfcBoundedSurface,335
IfcBoundingBox,151
IfcBoxedHalfSpace,655
IfcBuilding,169
IfcBuildingElement,26
IfcBuildingElementPart,220
IfcBuildingElementPartType,1107
IfcBuildingElementProxy,560
IfcBuildingElementProxyType,107
IfcBuildingElementType,108
IfcBuildingStorey,459
IfcBuildingSystem,1108
IfcBurner,1109
IfcBurnerType,1110
IfcCShapeProfileDef,501
IfcCableCarrierFitting,1111
IfcCableCarrierFittingType,689
IfcCableCarrierSegment,1112
IfcCableCarrierSegmentType,301
IfcCableFitting,1113
IfcCableFittingType,1114
IfcCableSegment,1115
IfcCableSegmentType,77
IfcCartesianPoint,410
IfcCartesianPointList,1116
IfcCartesianPointList2D,1117
IfcCartesianPointList3D,1118
IfcCartesianTransformationOperator,146
IfcCartesianTransformationOperator2D,145
IfcCartesianTransformationOperator2DnonUniform,147
IfcCartesianTransformationOperator3D,337
IfcCartesianTransformationOperator3DnonUniform,479
IfcCenterLineProfileDef,353
IfcChiller,1119
IfcChillerType,368
IfcChimney,1120
IfcChimneyType,1121
IfcCircle,336
IfcCircleHollowProfileDef,114
IfcCircleProfileDef,113
IfcCivilElement,1122
IfcCivilElementType,1123
IfcClassification,412
IfcClassificationReference,209
IfcClosedShell,161
IfcCoil,1124
IfcCoilType,622
IfcColourRgb,27
IfcColourRgbList,1125
IfcColourSpecification,28
IfcColumn,383
IfcColumnStandardCase,1126
IfcColumnType,214
IfcCommunicationsAppliance,1127
IfcCommunicationsApplianceType,1128
IfcComplexProperty,379
IfcComplexPropertyTemplate,1129
IfcCompositeCurve,279
IfcCompositeCurveOnSurface,1130
IfcCompositeCurveSegment,460
IfcCompositeProfileDef,172
IfcCompressor,1131
IfcCompressorType,586
IfcCondenser,1132
IfcCondenserType,297
IfcConic,299
IfcConnectedFaceSet,160
IfcConnectionCurveGeometry,590
IfcConnectionGeometry,70
IfcConnectionPointEccentricity,405
IfcConnectionPointGeometry,71
IfcConnectionSurfaceGeometry,69
IfcConnectionVolumeGeometry,1133
IfcConstraint,81
IfcConstructionEquipmentResource,408
IfcConstructionEquipmentResourceType,1134
IfcConstructionMaterialResource,243
IfcConstructionMaterialResourceType,1135
IfcConstructionProductResource,660
IfcConstructionProductResourceType,1136
IfcConstructionResource,157
IfcConstructionResourceType,1137
IfcContext,1138
IfcContextDependentUnit,304
IfcControl,76
IfcController,1139
IfcControllerType,484
IfcConversionBasedUnit,92
IfcConversionBasedUnitWithOffset,1140
IfcCooledBeam,1141
IfcCooledBeamType,367
IfcCoolingTower,1142
IfcCoolingTowerType,478
IfcCoordinateOperation,1143
IfcCoordinateReferenceSystem,1144
IfcCostItem,694
IfcCostSchedule,695
IfcCostValue,658
IfcCovering,382
IfcCoveringType,565
IfcCrewResource,659
IfcCrewResourceType,1145
IfcCsgPrimitive3D,714
IfcCsgSolid,548
IfcCurrencyRelationship,195
IfcCurtainWall,456
IfcCurtainWallType,494
IfcCurve,68
IfcCurveBoundedPlane,334
IfcCurveBoundedSurface,1146
IfcCurveStyle,118
IfcCurveStyleFont,223
IfcCurveStyleFontAndScaling,569
IfcCurveStyleFontPattern,637
IfcCylindricalSurface,1147
IfcDamper,1148
IfcDamperType,514
IfcDerivedProfileDef,390
IfcDerivedUnit,630
IfcDerivedUnitElement,380
IfcDimensionalExponents,303
IfcDirection,344
IfcDiscreteAccessory,423
IfcDiscreteAccessoryType,135
IfcDistributionChamberElement,180
IfcDistributionChamberElementType,396
IfcDistributionCircuit,1149
IfcDistributionControlElement,468
IfcDistributionControlElementType,197
IfcDistributionElement,44
IfcDistributionElementType,47
IfcDistributionFlowElement,45
IfcDistributionFlowElementType,61
IfcDistributionPort,178
IfcDistributionSystem,1150
IfcDocumentInformation,208
IfcDocumentInformationRelationship,491
IfcDocumentReference,450
IfcDoor,213
IfcDoorLiningProperties,493
IfcDoorPanelProperties,602
IfcDoorStandardCase,1151
IfcDoorStyle,492
IfcDoorType,1152
IfcDraughtingPreDefinedColour,607
IfcDraughtingPreDefinedCurveFont,286
IfcDuctFitting,1153
IfcDuctFittingType,686
IfcDuctSegment,1154
IfcDuctSegmentType,270
IfcDuctSilencer,1155
IfcDuctSilencerType,141
IfcEdge,202
IfcEdgeCurve,203
IfcEdgeLoop,302
IfcElectricAppliance,1156
IfcElectricApplianceType,192
IfcElectricDistributionBoard,1157
IfcElectricDistributionBoardType,1158
IfcElectricFlowStorageDevice,1159
IfcElectricFlowStorageDeviceType,372
IfcElectricGenerator,1160
IfcElectricGeneratorType,241
IfcElectricMotor,1161
IfcElectricMotorType,370
IfcElectricTimeControl,1162
IfcElectricTimeControlType,273
IfcElement,19
IfcElementAssembly,18
IfcElementAssemblyType,1163
IfcElementComponent,424
IfcElementComponentType,136
IfcElementQuantity,458
IfcElementType,48
IfcElementarySurface,389
IfcEllipse,298
IfcEllipseProfileDef,285
IfcEnergyConversionDevice,175
IfcEnergyConversionDeviceType,60
IfcEngine,1164
IfcEngineType,1165
IfcEvaporativeCooler,1166
IfcEvaporativeCoolerType,621
IfcEvaporator,1167
IfcEvaporatorType,513
IfcEvent,1168
IfcEventTime,1169
IfcEventType,1170
IfcExtendedProperties,1171
IfcExternalInformation,1172
IfcExternalReference,133
IfcExternalReferenceRelationship,1173
IfcExternalSpatialElement,1174
IfcExternalSpatialStructureElement,1175
IfcExternallyDefinedHatchStyle,724
IfcExternallyDefinedSurfaceStyle,318
IfcExternallyDefinedTextFont,132
IfcExtrudedAreaSolid,238
IfcExtrudedAreaSolidTapered,1176
IfcFace,83
IfcFaceBasedSurfaceModel,438
IfcFaceBound,86
IfcFaceOuterBound,201
IfcFaceSurface,85
IfcFacetedBrep,148
IfcFacetedBrepWithVoids,369
IfcFailureConnectionCondition,640
IfcFan,1177
IfcFanType,651
IfcFastener,535
IfcFastenerType,642
IfcFeatureElement,386
IfcFeatureElementAddition,385
IfcFeatureElementSubtraction,499
IfcFillAreaStyle,33
IfcFillAreaStyleHatching,462
IfcFillAreaStyleTiles,725
IfcFilter,1178
IfcFilterType,139
IfcFireSuppressionTerminal,1179
IfcFireSuppressionTerminalType,477
IfcFixedReferenceSweptAreaSolid,1180
IfcFlowController,121
IfcFlowControllerType,154
IfcFlowFitting,467
IfcFlowFittingType,512
IfcFlowInstrument,1181
IfcFlowInstrumentType,196
IfcFlowMeter,1182
IfcFlowMeterType,366
IfcFlowMovingDevice,502
IfcFlowMovingDeviceType,587
IfcFlowSegment,574
IfcFlowSegmentType,63
IfcFlowStorageDevice,371
IfcFlowStorageDeviceType,620
IfcFlowTerminal,46
IfcFlowTerminalType,191
IfcFlowTreatmentDevice,425
IfcFlowTreatmentDeviceType,140
IfcFooting,120
IfcFootingType,1183
IfcFurnishingElement,253
IfcFurnishingElementType,358
IfcFurniture,1184
IfcFurnitureType,359
IfcGeographicElement,1185
IfcGeographicElementType,1186
IfcGeometricCurveSet,237
IfcGeometricRepresentationContext,555
IfcGeometricRepresentationItem,30
IfcGeometricRepresentationSubContext,556
IfcGeometricSet,236
IfcGrid,564
IfcGridAxis,441
IfcGridPlacement,439
IfcGroup,228
IfcHalfSpaceSolid,338
IfcHeatExchanger,1187
IfcHeatExchangerType,365
IfcHumidifier,1188
IfcHumidifierType,64
IfcIShapeProfileDef,352
IfcImageTexture,727
IfcIndexedColourMap,1189
IfcIndexedPolyCurve,1190
IfcIndexedPolygonalFace,1321
IfcIndexedPolygonalFaceWithVoids,1322
IfcIndexedTextureMap,1191
IfcIndexedTriangleTextureMap,1192
IfcInterceptor,1193
IfcInterceptorType,1194
IfcIntersectionCurve,1323
IfcInventory,768
IfcIrregularTimeSeries,570
IfcIrregularTimeSeriesValue,609
IfcJunctionBox,1195
IfcJunctionBoxType,593
IfcLShapeProfileDef,284
IfcLaborResource,156
IfcLaborResourceType,1196
IfcLagTime,1197
IfcLamp,1198
IfcLampType,592
IfcLibraryInformation,449
IfcLibraryReference,598
IfcLightDistributionData,753
IfcLightFixture,1199
IfcLightFixtureType,517
IfcLightIntensityDistribution,754
IfcLightSource,755
IfcLightSourceAmbient,756
IfcLightSourceDirectional,757
IfcLightSourceGoniometric,758
IfcLightSourcePositional,759
IfcLightSourceSpot,760
IfcLine,272
IfcLocalPlacement,481
IfcLoop,199
IfcManifoldSolidBrep,149
IfcMapConversion,1200
IfcMappedItem,333
IfcMaterial,94
IfcMaterialClassificationRelationship,8
IfcMaterialConstituent,1201
IfcMaterialConstituentSet,1202
IfcMaterialDefinition,1203
IfcMaterialDefinitionRepresentation,2
IfcMaterialLayer,446
IfcMaterialLayerSet,205
IfcMaterialLayerSetUsage,165
IfcMaterialLayerWithOffsets,1204
IfcMaterialList,246
IfcMaterialProfile,1205
IfcMaterialProfileSet,1206
IfcMaterialProfileSetUsage,1207
IfcMaterialProfileSetUsageTapering,1208
IfcMaterialProfileWithOffsets,1209
IfcMaterialProperties,437
IfcMaterialRelationship,1210
IfcMaterialUsageDefinition,1211
IfcMeasureWithUnit,7
IfcMechanicalFastener,536
IfcMechanicalFastenerType,643
IfcMedicalDevice,1212
IfcMedicalDeviceType,1213
IfcMember,310
IfcMemberStandardCase,1214
IfcMemberType,601
IfcMetric,80
IfcMirroredProfileDef,1215
IfcMonetaryUnit,545
IfcMotorConnection,1216
IfcMotorConnectionType,155
IfcNamedUnit,93
IfcObject,21
IfcObjectDefinition,22
IfcObjectPlacement,440
IfcObjective,518
IfcOccupant,641
IfcOffsetCurve,1346
IfcOffsetCurve2D,687
IfcOffsetCurve3D,67
IfcOpenShell,488
IfcOpeningElement,498
IfcOpeningStandardCase,1217
IfcOrganization,276
IfcOrganizationRelationship,486
IfcOrientedEdge,596
IfcOuterBoundaryCurve,1218
IfcOutlet,1219
IfcOutletType,240
IfcOwnerHistory,519
IfcParameterizedProfileDef,104
IfcPath,771
IfcPcurve,1220
IfcPerformanceHistory,710
IfcPermeableCoveringProperties,707
IfcPermit,189
IfcPerson,198
IfcPersonAndOrganization,663
IfcPhysicalComplexQuantity,604
IfcPhysicalQuantity,102
IfcPhysicalSimpleQuantity,101
IfcPile,572
IfcPileType,1221
IfcPipeFitting,1222
IfcPipeFittingType,511
IfcPipeSegment,1223
IfcPipeSegmentType,62
IfcPixelTexture,728
IfcPlacement,281
IfcPlanarBox,762
IfcPlanarExtent,469
IfcPlane,388
IfcPlate,351
IfcPlateStandardCase,1224
IfcPlateType,526
IfcPoint,66
IfcPointOnCurve,654
IfcPointOnSurface,65
IfcPolyLoop,200
IfcPolygonalBoundedHalfSpace,623
IfcPolygonalFaceSet,1324
IfcPolyline,500
IfcPort,179
IfcPostalAddress,662
IfcPreDefinedColour,608
IfcPreDefinedCurveFont,287
IfcPreDefinedItem,288
IfcPreDefinedProperties,1225
IfcPreDefinedPropertySet,1226
IfcPreDefinedTextFont,504
IfcPresentationItem,1227
IfcPresentationLayerAssignment,258
IfcPresentationLayerWithStyle,259
IfcPresentationStyle,34
IfcPresentationStyleAssignment,584
IfcProcedure,294
IfcProcedureType,1228
IfcProcess,73
IfcProduct,20
IfcProductDefinitionShape,90
IfcProductRepresentation,1
IfcProfileDef,105
IfcProfileProperties,649
IfcProject,204
IfcProjectLibrary,1229
IfcProjectOrder,696
IfcProjectedCRS,1230
IfcProjectionElement,384
IfcProperty,5
IfcPropertyAbstraction,1231
IfcPropertyBoundedValue,3
IfcPropertyDefinition,98
IfcPropertyDependencyRelationship,444
IfcPropertyEnumeratedValue,629
IfcPropertyEnumeration,597
IfcPropertyListValue,489
IfcPropertyReferenceValue,277
IfcPropertySet,666
IfcPropertySetDefinition,97
IfcPropertySetTemplate,1232
IfcPropertySingleValue,628
IfcPropertyTableValue,557
IfcPropertyTemplate,1233
IfcPropertyTemplateDefinition,1234
IfcProtectiveDevice,1235
IfcProtectiveDeviceTrippingUnit,1236
IfcProtectiveDeviceTrippingUnitType,1237
IfcProtectiveDeviceType,550
IfcProxy,447
IfcPump,1238
IfcPumpType,685
IfcQuantityArea,495
IfcQuantityCount,457
IfcQuantityLength,527
IfcQuantitySet,1239
IfcQuantityTime,254
IfcQuantityVolume,100
IfcQuantityWeight,603
IfcRailing,350
IfcRailingType,415
IfcRamp,414
IfcRampFlight,348
IfcRampFlightType,283
IfcRampType,1240
IfcRationalBSplineCurveWithKnots,1241
IfcRationalBSplineSurfaceWithKnots,1242
IfcRectangleHollowProfileDef,562
IfcRectangleProfileDef,103
IfcRectangularPyramid,705
IfcRectangularTrimmedSurface,653
IfcRecurrencePattern,1243
IfcReference,1244
IfcRegularTimeSeries,417
IfcReinforcementBarProperties,684
IfcReinforcementDefinitionProperties,263
IfcReinforcingBar,571
IfcReinforcingBarType,1245
IfcReinforcingElement,262
IfcReinforcingElementType,1246
IfcReinforcingMesh,531
IfcReinforcingMeshType,1247
IfcRelAggregates,631
IfcRelAssigns,10
IfcRelAssignsToActor,323
IfcRelAssignsToControl,558
