IfcFlowSegment,574
IfcFlowSegmentType,63
IfcFlowStorageDevice,371
IfcFlowStorageDeviceType,620
IfcFlowTerminal,46
IfcFlowTerminalType,191
IfcFlowTreatmentDevice,425
IfcFlowTreatmentDeviceType,140
IfcFluidFlowProperties,466
IfcFooting,120
IfcFuelProperties,715
IfcFurnishingElement,253
IfcFurnishingElementType,358
IfcFurnitureStandard,75
IfcFurnitureType,359
IfcGasTerminalType,701
IfcGeneralMaterialProperties,716
IfcGeneralProfileProperties,648
IfcGeometricCurveSet,237
IfcGeometricRepresentationContext,555
IfcGeometricRepresentationItem,30
IfcGeometricRepresentationSubContext,556
IfcGeometricSet,236
IfcGrid,564
IfcGridAxis,441
IfcGridPlacement,439
IfcGroup,228
IfcHalfSpaceSolid,338
IfcHeatExchangerType,365
IfcHumidifierType,64
IfcHygroscopicMaterialProperties,717
IfcIShapeProfileDef,352
IfcImageTexture,727
IfcInventory,768
IfcIrregularTimeSeries,570
IfcIrregularTimeSeriesValue,609
IfcJunctionBoxType,593
IfcLShapeProfileDef,284
IfcLaborResource,156
IfcLampType,592
IfcLibraryInformation,449
IfcLibraryReference,598
IfcLightDistributionData,753
IfcLightFixtureType,517
IfcLightIntensityDistribution,754
IfcLightSource,755
IfcLightSourceAmbient,756
IfcLightSourceDirectional,757
IfcLightSourceGoniometric,758
IfcLightSourcePositional,759
IfcLightSourceSpot,760
IfcLine,272
IfcLinearDimension,746
IfcLocalPlacement,481
IfcLocalTime,483
IfcLoop,199
IfcManifoldSolidBrep,149
IfcMappedItem,333
IfcMaterial,94
IfcMaterialClassificationRelationship,8
IfcMaterialDefinitionRepresentation,2
IfcMaterialLayer,446
IfcMaterialLayerSet,205
IfcMaterialLayerSetUsage,165
IfcMaterialList,246
IfcMaterialProperties,437
IfcMeasureWithUnit,7
IfcMechanicalConcreteMaterialProperties,693
IfcMechanicalFastener,536
IfcMechanicalFastenerType,643
IfcMechanicalMaterialProperties,436
IfcMechanicalSteelMaterialProperties,510
IfcMember,310
IfcMemberType,601
IfcMetric,80
IfcMonetaryUnit,545
IfcMotorConnectionType,155
IfcMove,74
IfcNamedUnit,93
IfcObject,21
IfcObjectDefinition,22
IfcObjectPlacement,440
IfcObjective,518
IfcOccupant,641
IfcOffsetCurve2D,687
IfcOffsetCurve3D,67
IfcOneDirectionRepeatFactor,32
IfcOpenShell,488
IfcOpeningElement,498
IfcOpticalMaterialProperties,718
IfcOrderAction,591
IfcOrganization,276
IfcOrganizationRelationship,486
IfcOrientedEdge,596
IfcOutletType,240
IfcOwnerHistory,519
IfcParameterizedProfileDef,104
IfcPath,771
IfcPerformanceHistory,710
IfcPermeableCoveringProperties,707
IfcPermit,189
IfcPerson,198
IfcPersonAndOrganization,663
IfcPhysicalComplexQuantity,604
IfcPhysicalQuantity,102
IfcPhysicalSimpleQuantity,101
IfcPile,572
IfcPipeFittingType,511
IfcPipeSegmentType,62
IfcPixelTexture,728
IfcPlacement,281
IfcPlanarBox,762
IfcPlanarExtent,469
IfcPlane,388
IfcPlate,351
IfcPlateType,526
IfcPoint,66
IfcPointOnCurve,654
IfcPointOnSurface,65
IfcPolyLoop,200
IfcPolygonalBoundedHalfSpace,623
IfcPolyline,500
IfcPort,179
IfcPostalAddress,662
IfcPreDefinedColour,608
IfcPreDefinedCurveFont,287
IfcPreDefinedDimensionSymbol,747
IfcPreDefinedItem,288
IfcPreDefinedPointMarkerSymbol,748
IfcPreDefinedSymbol,568
IfcPreDefinedTerminatorSymbol,749
IfcPreDefinedTextFont,504
IfcPresentationLayerAssignment,258
IfcPresentationLayerWithStyle,259
IfcPresentationStyle,34
IfcPresentationStyleAssignment,584
IfcProcedure,294
IfcProcess,73
IfcProduct,20
IfcProductDefinitionShape,90
IfcProductRepresentation,1
IfcProductsOfCombustionProperties,719
IfcProfileDef,105
IfcProfileProperties,649
IfcProject,204
IfcProjectOrder,696
IfcProjectOrderRecord,697
IfcProjectionCurve,750
IfcProjectionElement,384
IfcProperty,5
IfcPropertyBoundedValue,3
IfcPropertyConstraintRelationship,625
IfcPropertyDefinition,98
IfcPropertyDependencyRelationship,444
IfcPropertyEnumeratedValue,629
IfcPropertyEnumeration,597
IfcPropertyListValue,489
IfcPropertyReferenceValue,277
IfcPropertySet,666
IfcPropertySetDefinition,97
IfcPropertySingleValue,628
IfcPropertyTableValue,557
IfcProtectiveDeviceType,550
IfcProxy,447
IfcPumpType,685
IfcQuantityArea,495
IfcQuantityCount,457
IfcQuantityLength,527
IfcQuantityTime,254
IfcQuantityVolume,100
IfcQuantityWeight,603
IfcRadiusDimension,751
IfcRailing,350
IfcRailingType,415
IfcRamp,414
IfcRampFlight,348
IfcRampFlightType,283
IfcRationalBezierCurve,546
IfcRectangleHollowProfileDef,562
IfcRectangleProfileDef,103
IfcRectangularPyramid,705
IfcRectangularTrimmedSurface,653
IfcReferencesValueDocument,551
IfcRegularTimeSeries,417
IfcReinforcementBarProperties,684
IfcReinforcementDefinitionProperties,263
IfcReinforcingBar,571
IfcReinforcingElement,262
IfcReinforcingMesh,531
IfcRelAggregates,631
IfcRelAssigns,10
IfcRelAssignsTasks,618
IfcRelAssignsToActor,323
IfcRelAssignsToControl,558
IfcRelAssignsToGroup,278
IfcRelAssignsToProcess,249
IfcRelAssignsToProduct,309
IfcRelAssignsToProjectOrder,698
IfcRelAssignsToResource,9
IfcRelAssociates,308
IfcRelAssociatesAppliedValue,699
IfcRelAssociatesApproval,342
IfcRelAssociatesClassification,343
IfcRelAssociatesConstraint,711
IfcRelAssociatesDocument,307
IfcRelAssociatesLibrary,522
IfcRelAssociatesMaterial,497
IfcRelAssociatesProfileProperties,676
IfcRelConnects,16
IfcRelConnectsElements,312
IfcRelConnectsPathElements,668
IfcRelConnectsPortToElement,633
IfcRelConnectsPorts,215
IfcRelConnectsStructuralActivity,211
IfcRelConnectsStructuralElement,413
IfcRelConnectsStructuralMember,321
IfcRelConnectsWithEccentricity,322
IfcRelConnectsWithRealizingElements,313
IfcRelContainedInSpatialStructure,559
IfcRelCoversBldgElements,24
IfcRelCoversSpaces,17
IfcRelDecomposes,306
IfcRelDefines,207
IfcRelDefinesByProperties,247
IfcRelDefinesByType,206
IfcRelFillsElement,563
IfcRelFlowControlElements,360
IfcRelInteractionRequirements,708
IfcRelNests,305
IfcRelOccupiesSpaces,324
IfcRelOverridesProperties,248
IfcRelProjectsElement,311
IfcRelReferencedInSpatialStructure,455
IfcRelSchedulesCostItems,700
IfcRelSequence,490
IfcRelServicesBuildings,600
IfcRelSpaceBoundary,15
IfcRelVoidsElement,496
IfcRelationship,11
IfcRelaxation,364
IfcRepresentation,87
IfcRepresentationContext,378
IfcRepresentationItem,31
IfcRepresentationMap,95
IfcResource,158
IfcRevolvedAreaSolid,515
IfcRibPlateProfileProperties,763
IfcRightCircularCone,703
IfcRightCircularCylinder,704
IfcRoof,347
IfcRoot,12
IfcRoundedEdgeFeature,766
IfcRoundedRectangleProfileDef,106
IfcSIUnit,164
IfcSanitaryTerminalType,435
IfcScheduleTimeControl,402
IfcSectionProperties,184
IfcSectionReinforcementProperties,508
IfcSectionedSpine,300
IfcSensorType,375
IfcServiceLife,769
IfcServiceLifeFactor,770
IfcShapeAspect,665
IfcShapeModel,89
IfcShapeRepresentation,664
IfcShellBasedSurfaceModel,235
IfcSimpleProperty,4
IfcSite,349
IfcSlab,99
IfcSlabType,381
IfcSlippageConnectionCondition,638
IfcSolidModel,150
IfcSoundProperties,474
IfcSoundValue,266
IfcSpace,454
IfcSpaceHeaterType,59
IfcSpaceProgram,709
IfcSpaceThermalLoadProperties,610
IfcSpaceType,529
IfcSpatialStructureElement,170
IfcSpatialStructureElementType,530
IfcSphere,706
IfcStackTerminalType,476
IfcStair,346
IfcStairFlight,25
IfcStairFlightType,525
IfcStructuralAction,40
IfcStructuralActivity,41
IfcStructuralAnalysisModel,230
IfcStructuralConnection,265
IfcStructuralConnectionCondition,639
